ticket_id,timestamp,category,ticket_text
PHX-2649,2025-08-19 00:00:00,Airtime/Data,My transfer of 5000 to my mom failed but I was debited.
PHX-2650,2025-08-26 00:00:00,Airtime/Data,"Great interface, but the OTP takes too long to arrive."
PHX-2651,2025-09-01 00:00:00,Transfer,"Fast and reliable service, thank you Phlex!"
PHX-2652,2025-10-13 00:00:00,Account Issue,The app keeps crashing when I try to pay my electricity bill.
PHX-2653,2025-10-28 00:00:00,Airtime/Data,Why is my account restricted? I need access to my funds now!
PHX-2654,2025-10-29 00:00:00,Bill Payment,Transaction failed but my balance was deducted. This is frustrating.
PHX-2655,2025-10-28 00:00:00,General Feedback,Customer support hasn't responded to my ticket for 3 days.
PHX-2656,2025-09-03 00:00:00,Transfer,"Fast and reliable service, thank you Phlex!"
PHX-2657,2025-08-25 00:00:00,Airtime/Data,"Fast and reliable service, thank you Phlex!"
PHX-2658,2025-10-02 00:00:00,Account Issue,"Fast and reliable service, thank you Phlex!"
PHX-2659,2025-11-10 00:00:00,Account Issue,The app keeps crashing when I try to pay my electricity bill.
PHX-2660,2025-10-08 00:00:00,General Feedback,The app keeps crashing when I try to pay my electricity bill.
PHX-2661,2025-09-11 00:00:00,Transfer,Double debit on my Netflix subscription. Please refund.
PHX-2662,2025-08-26 00:00:00,Bill Payment,Transaction failed but my balance was deducted. This is frustrating.
PHX-2663,2025-09-20 00:00:00,Airtime/Data,The app keeps crashing when I try to pay my electricity bill.
PHX-2664,2025-08-26 00:00:00,Bill Payment,I haven't received the airtime I purchased since yesterday.
PHX-2665,2025-09-06 00:00:00,Account Issue,My transfer of 5000 to my mom failed but I was debited.
PHX-2666,2025-10-04 00:00:00,Airtime/Data,The app keeps crashing when I try to pay my electricity bill.
PHX-2667,2025-10-15 00:00:00,Account Issue,Double debit on my Netflix subscription. Please refund.
PHX-2668,2025-10-29 00:00:00,Bill Payment,Customer support hasn't responded to my ticket for 3 days.
PHX-2669,2025-11-01 00:00:00,Transfer,"Fast and reliable service, thank you Phlex!"
PHX-2670,2025-09-25 00:00:00,General Feedback,The app keeps crashing when I try to pay my electricity bill.
PHX-2671,2025-10-05 00:00:00,General Feedback,I haven't received the airtime I purchased since yesterday.
PHX-2672,2025-10-12 00:00:00,Account Issue,Double debit on my Netflix subscription. Please refund.
PHX-2673,2025-08-13 00:00:00,Bill Payment,"Great interface, but the OTP takes too long to arrive."
PHX-2674,2025-10-04 00:00:00,Airtime/Data,Customer support hasn't responded to my ticket for 3 days.
PHX-2675,2025-10-01 00:00:00,Account Issue,Double debit on my Netflix subscription. Please refund.
PHX-2676,2025-10-28 00:00:00,Transfer,Why is my account restricted? I need access to my funds now!
PHX-2677,2025-11-04 00:00:00,Airtime/Data,"Fast and reliable service, thank you Phlex!"
PHX-2678,2025-10-06 00:00:00,Account Issue,I haven't received the airtime I purchased since yesterday.
PHX-2679,2025-09-26 00:00:00,Bill Payment,"Great interface, but the OTP takes too long to arrive."
PHX-2680,2025-10-06 00:00:00,Airtime/Data,My transfer of 5000 to my mom failed but I was debited.
PHX-2681,2025-09-28 00:00:00,Airtime/Data,My transfer of 5000 to my mom failed but I was debited.
PHX-2682,2025-09-29 00:00:00,Account Issue,"Great interface, but the OTP takes too long to arrive."
PHX-2683,2025-09-26 00:00:00,Account Issue,"I love the new UI update, very smooth."
PHX-2684,2025-10-21 00:00:00,Account Issue,Customer support hasn't responded to my ticket for 3 days.
PHX-2685,2025-09-20 00:00:00,Airtime/Data,My transfer of 5000 to my mom failed but I was debited.
PHX-2686,2025-09-11 00:00:00,General Feedback,The app keeps crashing when I try to pay my electricity bill.
PHX-2687,2025-10-26 00:00:00,Account Issue,My transfer of 5000 to my mom failed but I was debited.
PHX-2688,2025-11-07 00:00:00,General Feedback,My transfer of 5000 to my mom failed but I was debited.
PHX-2689,2025-10-03 00:00:00,Account Issue,"Fast and reliable service, thank you Phlex!"
PHX-2690,2025-10-01 00:00:00,Transfer,Double debit on my Netflix subscription. Please refund.
PHX-2691,2025-10-03 00:00:00,Transfer,"I love the new UI update, very smooth."
PHX-2692,2025-08-16 00:00:00,General Feedback,"Great interface, but the OTP takes too long to arrive."
PHX-2693,2025-10-19 00:00:00,Account Issue,Transaction failed but my balance was deducted. This is frustrating.
PHX-2694,2025-09-16 00:00:00,General Feedback,"I love the new UI update, very smooth."
PHX-2695,2025-09-08 00:00:00,Airtime/Data,My transfer of 5000 to my mom failed but I was debited.
PHX-2696,2025-08-14 00:00:00,Bill Payment,Double debit on my Netflix subscription. Please refund.
PHX-2697,2025-09-26 00:00:00,Bill Payment,"I love the new UI update, very smooth."
PHX-2698,2025-11-09 00:00:00,Airtime/Data,Transaction failed but my balance was deducted. This is frustrating.
PHX-2699,2025-09-12 00:00:00,Airtime/Data,The app keeps crashing when I try to pay my electricity bill.
PHX-2700,2025-10-04 00:00:00,Bill Payment,"I love the new UI update, very smooth."
PHX-2701,2025-10-28 00:00:00,General Feedback,My transfer of 5000 to my mom failed but I was debited.
PHX-2702,2025-09-01 00:00:00,General Feedback,"Great interface, but the OTP takes too long to arrive."
PHX-2703,2025-09-16 00:00:00,Transfer,"Fast and reliable service, thank you Phlex!"
PHX-2704,2025-10-20 00:00:00,Transfer,My transfer of 5000 to my mom failed but I was debited.
PHX-2705,2025-09-29 00:00:00,Bill Payment,My transfer of 5000 to my mom failed but I was debited.
PHX-2706,2025-08-13 00:00:00,General Feedback,"I love the new UI update, very smooth."
PHX-2707,2025-09-05 00:00:00,Account Issue,Customer support hasn't responded to my ticket for 3 days.
PHX-2708,2025-10-15 00:00:00,Airtime/Data,The app keeps crashing when I try to pay my electricity bill.
PHX-2709,2025-11-02 00:00:00,Bill Payment,Why is my account restricted? I need access to my funds now!
PHX-2710,2025-08-23 00:00:00,Bill Payment,My transfer of 5000 to my mom failed but I was debited.
PHX-2711,2025-10-11 00:00:00,Bill Payment,"I love the new UI update, very smooth."
PHX-2712,2025-10-11 00:00:00,Account Issue,"Great interface, but the OTP takes too long to arrive."
PHX-2713,2025-08-15 00:00:00,Account Issue,I haven't received the airtime I purchased since yesterday.
PHX-2714,2025-11-04 00:00:00,General Feedback,Customer support hasn't responded to my ticket for 3 days.
PHX-2715,2025-09-13 00:00:00,Transfer,The app keeps crashing when I try to pay my electricity bill.
PHX-2716,2025-10-25 00:00:00,Airtime/Data,"I love the new UI update, very smooth."
PHX-2717,2025-09-07 00:00:00,Transfer,I haven't received the airtime I purchased since yesterday.
PHX-2718,2025-09-24 00:00:00,General Feedback,My transfer of 5000 to my mom failed but I was debited.
PHX-2719,2025-10-15 00:00:00,Airtime/Data,Customer support hasn't responded to my ticket for 3 days.
PHX-2720,2025-08-29 00:00:00,Airtime/Data,The app keeps crashing when I try to pay my electricity bill.
PHX-2721,2025-08-30 00:00:00,Airtime/Data,"Fast and reliable service, thank you Phlex!"
PHX-2722,2025-10-15 00:00:00,Bill Payment,The app keeps crashing when I try to pay my electricity bill.
PHX-2723,2025-11-01 00:00:00,General Feedback,"I love the new UI update, very smooth."
PHX-2724,2025-09-11 00:00:00,Transfer,Why is my account restricted? I need access to my funds now!
PHX-2725,2025-10-03 00:00:00,Bill Payment,"Fast and reliable service, thank you Phlex!"
PHX-2726,2025-10-19 00:00:00,Airtime/Data,"I love the new UI update, very smooth."
PHX-2727,2025-10-05 00:00:00,General Feedback,"I love the new UI update, very smooth."
PHX-2728,2025-09-08 00:00:00,Airtime/Data,"Great interface, but the OTP takes too long to arrive."
PHX-2729,2025-10-29 00:00:00,Transfer,I haven't received the airtime I purchased since yesterday.
PHX-2730,2025-10-04 00:00:00,General Feedback,"Great interface, but the OTP takes too long to arrive."
PHX-2731,2025-08-22 00:00:00,Transfer,Double debit on my Netflix subscription. Please refund.
PHX-2732,2025-09-05 00:00:00,Transfer,Transaction failed but my balance was deducted. This is frustrating.
PHX-2733,2025-11-09 00:00:00,Account Issue,"Great interface, but the OTP takes too long to arrive."
PHX-2734,2025-09-22 00:00:00,Account Issue,Double debit on my Netflix subscription. Please refund.
PHX-2735,2025-11-01 00:00:00,Airtime/Data,Double debit on my Netflix subscription. Please refund.
PHX-2736,2025-09-11 00:00:00,Airtime/Data,My transfer of 5000 to my mom failed but I was debited.
PHX-2737,2025-10-24 00:00:00,Account Issue,Customer support hasn't responded to my ticket for 3 days.
PHX-2738,2025-11-06 00:00:00,Airtime/Data,My transfer of 5000 to my mom failed but I was debited.
PHX-2739,2025-08-25 00:00:00,General Feedback,The app keeps crashing when I try to pay my electricity bill.
PHX-2740,2025-09-24 00:00:00,Account Issue,Why is my account restricted? I need access to my funds now!
PHX-2741,2025-09-27 00:00:00,Bill Payment,Transaction failed but my balance was deducted. This is frustrating.
PHX-2742,2025-08-13 00:00:00,General Feedback,I haven't received the airtime I purchased since yesterday.
PHX-2743,2025-10-05 00:00:00,General Feedback,"Fast and reliable service, thank you Phlex!"
PHX-2744,2025-10-23 00:00:00,Bill Payment,The app keeps crashing when I try to pay my electricity bill.
PHX-2745,2025-11-06 00:00:00,General Feedback,The app keeps crashing when I try to pay my electricity bill.
PHX-2746,2025-10-05 00:00:00,Airtime/Data,Why is my account restricted? I need access to my funds now!
PHX-2747,2025-11-10 00:00:00,Bill Payment,Transaction failed but my balance was deducted. This is frustrating.
PHX-2748,2025-09-17 00:00:00,Bill Payment,"I love the new UI update, very smooth."
PHX-2749,2025-08-18 00:00:00,Bill Payment,Double debit on my Netflix subscription. Please refund.
PHX-2750,2025-11-01 00:00:00,Airtime/Data,My transfer of 5000 to my mom failed but I was debited.
PHX-2751,2025-10-04 00:00:00,Airtime/Data,"Fast and reliable service, thank you Phlex!"
PHX-2752,2025-11-02 00:00:00,Transfer,Transaction failed but my balance was deducted. This is frustrating.
PHX-2753,2025-08-22 00:00:00,Airtime/Data,"Great interface, but the OTP takes too long to arrive."
PHX-2754,2025-10-21 00:00:00,General Feedback,Double debit on my Netflix subscription. Please refund.
PHX-2755,2025-09-24 00:00:00,Bill Payment,My transfer of 5000 to my mom failed but I was debited.
PHX-2756,2025-10-24 00:00:00,General Feedback,Transaction failed but my balance was deducted. This is frustrating.
PHX-2757,2025-10-28 00:00:00,Transfer,Double debit on my Netflix subscription. Please refund.
PHX-2758,2025-09-17 00:00:00,Transfer,"I love the new UI update, very smooth."
PHX-2759,2025-11-02 00:00:00,Transfer,Customer support hasn't responded to my ticket for 3 days.
PHX-2760,2025-09-30 00:00:00,Transfer,The app keeps crashing when I try to pay my electricity bill.
PHX-2761,2025-09-22 00:00:00,Airtime/Data,My transfer of 5000 to my mom failed but I was debited.
PHX-2762,2025-09-08 00:00:00,General Feedback,My transfer of 5000 to my mom failed but I was debited.
PHX-2763,2025-10-12 00:00:00,Transfer,The app keeps crashing when I try to pay my electricity bill.
PHX-2764,2025-09-11 00:00:00,Account Issue,"Great interface, but the OTP takes too long to arrive."
PHX-2765,2025-11-10 00:00:00,General Feedback,"I love the new UI update, very smooth."
PHX-2766,2025-08-21 00:00:00,Bill Payment,Double debit on my Netflix subscription. Please refund.
PHX-2767,2025-09-18 00:00:00,Transfer,"Great interface, but the OTP takes too long to arrive."
PHX-2768,2025-09-04 00:00:00,Transfer,The app keeps crashing when I try to pay my electricity bill.
PHX-2769,2025-10-12 00:00:00,Transfer,The app keeps crashing when I try to pay my electricity bill.
PHX-2770,2025-11-11 00:00:00,Bill Payment,My transfer of 5000 to my mom failed but I was debited.
PHX-2771,2025-09-19 00:00:00,General Feedback,"Fast and reliable service, thank you Phlex!"
PHX-2772,2025-08-30 00:00:00,Account Issue,The app keeps crashing when I try to pay my electricity bill.
PHX-2773,2025-09-08 00:00:00,Transfer,Transaction failed but my balance was deducted. This is frustrating.
PHX-2774,2025-10-14 00:00:00,Bill Payment,My transfer of 5000 to my mom failed but I was debited.
PHX-2775,2025-09-19 00:00:00,General Feedback,I haven't received the airtime I purchased since yesterday.
PHX-2776,2025-11-05 00:00:00,Account Issue,I haven't received the airtime I purchased since yesterday.
PHX-2777,2025-09-14 00:00:00,Transfer,Double debit on my Netflix subscription. Please refund.
PHX-2778,2025-10-05 00:00:00,Bill Payment,Double debit on my Netflix subscription. Please refund.
PHX-2779,2025-09-30 00:00:00,Airtime/Data,Customer support hasn't responded to my ticket for 3 days.
PHX-2780,2025-10-05 00:00:00,Account Issue,Customer support hasn't responded to my ticket for 3 days.
PHX-2781,2025-10-27 00:00:00,Bill Payment,My transfer of 5000 to my mom failed but I was debited.
PHX-2782,2025-09-14 00:00:00,Account Issue,The app keeps crashing when I try to pay my electricity bill.
PHX-2783,2025-08-28 00:00:00,Account Issue,Transaction failed but my balance was deducted. This is frustrating.
PHX-2784,2025-09-02 00:00:00,Account Issue,Customer support hasn't responded to my ticket for 3 days.
PHX-2785,2025-09-07 00:00:00,Account Issue,I haven't received the airtime I purchased since yesterday.
PHX-2786,2025-10-30 00:00:00,Airtime/Data,My transfer of 5000 to my mom failed but I was debited.
PHX-2787,2025-09-16 00:00:00,Airtime/Data,"Great interface, but the OTP takes too long to arrive."
PHX-2788,2025-11-06 00:00:00,General Feedback,Transaction failed but my balance was deducted. This is frustrating.
PHX-2789,2025-11-02 00:00:00,Airtime/Data,The app keeps crashing when I try to pay my electricity bill.
PHX-2790,2025-10-02 00:00:00,General Feedback,My transfer of 5000 to my mom failed but I was debited.
PHX-2791,2025-08-26 00:00:00,Bill Payment,Customer support hasn't responded to my ticket for 3 days.
PHX-2792,2025-10-23 00:00:00,Transfer,"I love the new UI update, very smooth."
PHX-2793,2025-09-19 00:00:00,Bill Payment,I haven't received the airtime I purchased since yesterday.
PHX-2794,2025-11-05 00:00:00,Account Issue,"Great interface, but the OTP takes too long to arrive."
PHX-2795,2025-11-05 00:00:00,General Feedback,Customer support hasn't responded to my ticket for 3 days.
PHX-2796,2025-08-22 00:00:00,Account Issue,Transaction failed but my balance was deducted. This is frustrating.
PHX-2797,2025-08-31 00:00:00,General Feedback,The app keeps crashing when I try to pay my electricity bill.
PHX-2798,2025-09-20 00:00:00,Transfer,Transaction failed but my balance was deducted. This is frustrating.
PHX-2799,2025-10-11 00:00:00,Transfer,Double debit on my Netflix subscription. Please refund.
PHX-2800,2025-10-06 00:00:00,Airtime/Data,Why is my account restricted? I need access to my funds now!
PHX-2801,2025-09-06 00:00:00,Account Issue,Double debit on my Netflix subscription. Please refund.
PHX-2802,2025-09-20 00:00:00,Airtime/Data,Customer support hasn't responded to my ticket for 3 days.
PHX-2803,2025-08-21 00:00:00,Account Issue,Customer support hasn't responded to my ticket for 3 days.
PHX-2804,2025-10-01 00:00:00,Transfer,I haven't received the airtime I purchased since yesterday.
